Date,Price (USD),Fuel Type
2003-06-09,74.590284,Petrol
2003-06-16,74.469143,Petrol
2003-06-23,74.423566,Petrol
2003-06-30,74.35242099999999,Petrol
2003-07-07,74.283737,Petrol
2003-07-14,74.206577,Petrol
2003-07-21,75.06524,Petrol
2003-07-28,75.10085500000001,Petrol
2003-08-04,75.124384,Petrol
2003-08-11,75.44451600000001,Petrol
2003-08-18,75.80894799999999,Petrol
2003-08-26,76.053011,Petrol
2003-09-01,76.12585999999999,Petrol
2003-09-08,76.22619,Petrol
2003-09-15,76.19642499999999,Petrol
2003-09-22,76.148709,Petrol
2003-09-29,76.08399,Petrol
2003-10-06,76.432933,Petrol
2003-10-13,75.89752800000001,Petrol
2003-10-20,76.04805999999999,Petrol
2003-10-27,75.99546,Petrol
2003-11-03,75.99625900000001,Petrol
2003-11-10,75.94283,Petrol
2003-11-17,75.926843,Petrol
2003-11-24,76.015098,Petrol
2003-12-01,75.995276,Petrol
2003-12-08,75.970566,Petrol
2003-12-15,75.959063,Petrol
2003-12-22,75.92263600000001,Petrol
2003-12-29,75.939699,Petrol
2004-01-05,75.87677500000001,Petrol
2004-01-12,75.89821599999999,Petrol
2004-01-19,76.36093100000001,Petrol
2004-01-26,76.440479,Petrol
2004-02-02,76.484503,Petrol
2004-02-09,76.50151899999999,Petrol
2004-02-16,76.44050899999999,Petrol
2004-02-23,76.381048,Petrol
2004-03-01,76.32419200000001,Petrol
2004-03-08,76.733069,Petrol
2004-03-15,77.388472,Petrol
2004-03-22,77.440048,Petrol
2004-03-29,77.59061600000001,Petrol
2004-04-05,77.85552200000001,Petrol
2004-04-12,77.884124,Petrol
2004-04-19,78.043833,Petrol
2004-04-26,78.395093,Petrol
2004-05-04,79.275409,Petrol
2004-05-10,80.295772,Petrol
2004-05-17,81.493419,Petrol
2004-05-24,82.125366,Petrol
2004-05-31,82.354683,Petrol
2004-06-07,82.44105,Petrol
2004-06-14,81.54213,Petrol
2004-06-21,81.042514,Petrol
2004-06-28,80.40849499999999,Petrol
2004-07-05,79.87370899999999,Petrol
2004-07-12,80.336299,Petrol
2004-07-19,80.83654299999999,Petrol
2004-07-26,80.86803,Petrol
2004-08-02,80.855708,Petrol
2004-08-09,81.183042,Petrol
2004-08-16,81.25135,Petrol
2004-08-23,81.507866,Petrol
2004-08-31,81.52802,Petrol
2004-09-06,81.369415,Petrol
2004-09-13,81.311183,Petrol
2004-09-20,81.278715,Petrol
2004-09-27,81.625393,Petrol
2004-10-04,82.049086,Petrol
2004-10-11,83.11070900000001,Petrol
2004-10-18,83.349955,Petrol
2004-10-25,83.935908,Petrol
2004-11-01,84.26962,Petrol
2004-11-08,84.3435,Petrol
2004-11-15,84.264193,Petrol
2004-11-22,81.46464499999999,Petrol
2004-11-29,84.165259,Petrol
2004-12-06,84.06227900000002,Petrol
2004-12-13,82.732802,Petrol
2004-12-20,81.46464499999999,Petrol
2004-12-27,81.20071000000002,Petrol
2005-01-03,81.16535400000001,Petrol
2005-01-10,79.83599600000001,Petrol
2005-01-17,78.93423999999999,Petrol
2005-01-24,78.92977300000001,Petrol
2005-01-31,79.540199,Petrol
2005-02-07,79.84330800000001,Petrol
2005-02-14,80.03343299999999,Petrol
2005-02-21,80.150513,Petrol
2005-02-28,80.445568,Petrol
2005-03-07,81.164686,Petrol
2005-03-14,81.635307,Petrol
2005-03-21,82.696926,Petrol
2005-03-28,83.40491899999999,Petrol
2005-04-04,83.91450300000001,Petrol
2005-04-11,85.60885,Petrol
2005-04-18,85.62829799999999,Petrol
2005-04-25,85.50545199999999,Petrol
2005-05-02,85.43958600000002,Petrol
2005-05-09,85.35956,Petrol
2005-05-16,85.26762,Petrol
2005-05-23,84.768938,Petrol
2005-05-30,84.177807,Petrol
2005-06-06,84.012956,Petrol
2005-06-13,84.989146,Petrol
2005-06-20,85.524471,Petrol
2005-06-27,86.73051899999999,Petrol
2005-07-04,87.485988,Petrol
2005-07-11,87.732743,Petrol
2005-07-18,88.54994199999999,Petrol
2005-07-25,88.99942499999999,Petrol
2005-08-01,89.24544999999999,Petrol
2005-08-08,89.66723900000001,Petrol
2005-08-15,90.55781400000001,Petrol
2005-08-22,90.773096,Petrol
2005-08-29,91.415613,Petrol
2005-09-05,94.37419700000001,Petrol
2005-09-12,95.073555,Petrol
2005-09-19,94.414203,Petrol
2005-09-26,93.33200399999998,Petrol
2005-10-03,93.512814,Petrol
2005-10-10,94.24791499999999,Petrol
2005-10-17,94.14224000000002,Petrol
2005-10-24,93.471982,Petrol
2005-10-31,92.788461,Petrol
2005-11-07,92.46507599999998,Petrol
2005-11-14,90.532036,Petrol
2005-11-21,88.608238,Petrol
2005-11-28,87.347023,Petrol
2005-12-05,87.347023,Petrol
2005-12-12,87.20247499999999,Petrol
2005-12-19,87.55727000000002,Petrol
2005-12-26,87.88498600000001,Petrol
2006-01-02,88.03339599999998,Petrol
2006-01-09,88.560045,Petrol
2006-01-16,89.00718,Petrol
2006-01-23,89.54901199999999,Petrol
2006-01-30,89.880272,Petrol
2006-02-06,89.734483,Petrol
2006-02-13,89.64945,Petrol
2006-02-20,89.59634899999999,Petrol
2006-02-27,89.507039,Petrol
2006-03-06,89.36913799999999,Petrol
2006-03-13,89.55454799999998,Petrol
2006-03-20,90.19185,Petrol
2006-03-27,91.16142857142857,Petrol
2006-04-03,91.78407,Petrol
2006-04-10,92.770263,Petrol
2006-04-18,94.229962,Petrol
2006-04-24,95.35167200000001,Petrol
2006-05-01,96.13144799999999,Petrol
2006-05-08,96.460941,Petrol
2006-05-15,96.39147700000001,Petrol
2006-05-22,96.099115,Petrol
2006-05-29,95.36454099999999,Petrol
2006-06-05,95.23702399999999,Petrol
2006-06-12,95.494851,Petrol
2006-06-19,95.44247700000001,Petrol
2006-06-26,94.97182799999999,Petrol
2006-07-03,95.267584,Petrol
2006-07-10,95.694568,Petrol
2006-07-17,96.88188400000001,Petrol
2006-07-24,97.784589,Petrol
2006-07-31,97.82979999999999,Petrol
2006-08-07,98.05166499999999,Petrol
2006-08-14,97.8169,Petrol
2006-08-21,95.743277,Petrol
2006-08-28,94.401263,Petrol
2006-09-04,92.88098000000001,Petrol
2006-09-11,91.48115,Petrol
2006-09-18,89.776636,Petrol
2006-09-25,88.201454,Petrol
2006-10-02,86.94671700000002,Petrol
2006-10-09,86.59741300000002,Petrol
2006-10-16,85.90957900000001,Petrol
2006-10-23,85.735876,Petrol
2006-10-30,85.601777,Petrol
2006-11-06,85.538727,Petrol
2006-11-13,85.487884,Petrol
2006-11-20,85.454279,Petrol
2006-11-27,85.469446,Petrol
2006-12-04,85.4642857142857,Petrol
2006-12-11,87.443625,Petrol
2006-12-18,87.695621,Petrol
2006-12-25,87.904437,Petrol
2007-01-01,87.85318199999999,Petrol
2007-01-08,87.660541,Petrol
2007-01-15,87.095046,Petrol
2007-01-22,86.278868,Petrol
2007-01-29,85.65711499999999,Petrol
2007-02-05,85.61802899999999,Petrol
2007-02-12,86.12264699999999,Petrol
2007-02-19,86.599116,Petrol
2007-02-26,87.066451,Petrol
2007-03-05,87.74497199999999,Petrol
2007-03-12,88.479732,Petrol
2007-03-19,88.93446300000001,Petrol
2007-03-26,89.319931,Petrol
2007-04-02,90.471061,Petrol
2007-04-10,91.17644,Petrol
2007-04-16,91.99401200000001,Petrol
2007-04-23,92.93335,Petrol
2007-04-30,93.45350799999999,Petrol
2007-05-07,94.42637399999998,Petrol
2007-05-14,95.071354,Petrol
2007-05-21,95.705787,Petrol
2007-05-28,96.16221599999999,Petrol
2007-06-04,96.512987,Petrol
2007-06-11,96.613451,Petrol
2007-06-18,96.559407,Petrol
2007-06-25,96.542167,Petrol
2007-07-02,96.35825,Petrol
2007-07-09,96.19622999999999,Petrol
2007-07-16,96.20974600000001,Petrol
2007-07-23,96.232654,Petrol
2007-07-30,96.19660499999999,Petrol
2007-08-06,96.147016,Petrol
2007-08-13,95.99973499999999,Petrol
2007-08-20,95.30602900000001,Petrol
2007-08-27,95.00275399999998,Petrol
2007-09-03,94.80359,Petrol
2007-09-10,94.63448299999999,Petrol
2007-09-17,94.653323,Petrol
2007-09-24,94.912046,Petrol
2007-10-01,96.393333,Petrol
2007-10-08,97.138127,Petrol
2007-10-15,97.19210100000001,Petrol
2007-10-22,97.80583899999999,Petrol
2007-10-29,98.26327599999999,Petrol
2007-11-05,99.36492399999999,Petrol
2007-11-12,100.74229299999999,Petrol
2007-11-19,101.46819400000001,Petrol
2007-11-26,102.129736,Petrol
2007-12-03,102.58212699999999,Petrol
2007-12-10,102.6668,Petrol
2007-12-17,102.599261,Petrol
2007-12-24,102.526972,Petrol
2007-12-31,102.662329,Petrol
2008-01-07,103.370474,Petrol
2008-01-14,103.82266499999999,Petrol
2008-01-21,104.22351599999999,Petrol
2008-01-28,104.22473800000002,Petrol
2008-02-04,104.02678699999998,Petrol
2008-02-11,103.67020199999999,Petrol
2008-02-18,103.695297,Petrol
2008-02-25,104.648274,Petrol
2008-03-03,105.23825299999999,Petrol
2008-03-10,105.95728799999999,Petrol
2008-03-17,106.41453199999998,Petrol
2008-03-24,106.904702,Petrol
2008-03-31,107.10092999999999,Petrol
2008-04-07,107.23669500000003,Petrol
2008-04-14,107.61287,Petrol
2008-04-21,108.571038,Petrol
2008-04-28,109.49959299999999,Petrol
2008-05-05,110.297523,Petrol
2008-05-12,111.042185,Petrol
2008-05-19,112.959507,Petrol
2008-05-26,114.78663800000001,Petrol
2008-06-02,116.026901,Petrol
2008-06-09,116.857143,Petrol
2008-06-16,117.69308400000001,Petrol
2008-06-23,118.439536,Petrol
2008-06-30,118.84484700000002,Petrol
2008-07-07,119.27641,Petrol
2008-07-14,119.438039,Petrol
2008-07-21,119.401111,Petrol
2008-07-28,116.91113999999999,Petrol
2008-08-04,115.060215,Petrol
2008-08-11,113.922513,Petrol
2008-08-18,112.215044,Petrol
2008-08-25,112.02256100000001,Petrol
2008-09-01,112.19775800000001,Petrol
2008-09-08,112.546851,Petrol
2008-09-15,112.51230999999999,Petrol
2008-09-22,110.8102,Petrol
2008-09-29,109.84891,Petrol
2008-10-06,109.452068,Petrol
2008-10-13,107.03952900000002,Petrol
2008-10-20,102.658131,Petrol
2008-10-27,98.622068,Petrol
2008-11-03,97.39964099999999,Petrol
2008-11-10,95.89053,Petrol
2008-11-17,94.83246100000001,Petrol
2008-11-24,92.787666,Petrol
2008-12-01,91.470286,Petrol
2008-12-08,90.156317,Petrol
2008-12-15,89.065689,Petrol
2008-12-22,88.01431000000001,Petrol
2008-12-29,87.344305,Petrol
2009-01-05,85.422569,Petrol
2009-01-12,86.018714,Petrol
2009-01-19,86.19449600000002,Petrol
2009-01-26,87.417686,Petrol
2009-02-02,88.16080099999999,Petrol
2009-02-09,89.27679499999999,Petrol
2009-02-16,90.120513,Petrol
2009-02-23,90.33188900000002,Petrol
2009-03-02,90.28252599999999,Petrol
2009-03-09,90.15357200000001,Petrol
2009-03-16,90.15870399999999,Petrol
2009-03-23,90.16473900000001,Petrol
2009-03-30,91.345055,Petrol
2009-04-06,93.717653,Petrol
2009-04-13,94.10802699999999,Petrol
2009-04-20,94.623218,Petrol
2009-04-27,95.13396200000001,Petrol
2009-05-04,95.595408,Petrol
2009-05-11,96.586976,Petrol
2009-05-18,97.544748,Petrol
2009-05-25,98.89926700000001,Petrol
2009-06-01,99.38500199999999,Petrol
2009-06-08,100.58954800000001,Petrol
2009-06-15,101.979363,Petrol
2009-06-22,102.80786200000001,Petrol
2009-06-29,103.302665,Petrol
2009-07-06,103.566712,Petrol
2009-07-13,102.784542,Petrol
2009-07-20,102.219436,Petrol
2009-07-27,102.17393200000001,Petrol
2009-08-03,102.35533099999999,Petrol
2009-08-10,103.011629,Petrol
2009-08-17,103.955395,Petrol
2009-08-24,104.69857999999999,Petrol
2009-08-31,105.10995600000001,Petrol
2009-09-07,106.850234,Petrol
2009-09-14,106.431934,Petrol
2009-09-21,105.95612400000002,Petrol
2009-09-28,105.43691600000001,Petrol
2009-10-05,104.867458,Petrol
2009-10-12,104.71270100000001,Petrol
2009-10-19,105.084382,Petrol
2009-10-26,106.75587300000001,Petrol
2009-11-02,107.431458,Petrol
2009-11-09,108.10007800000001,Petrol
2009-11-16,108.483895,Petrol
2009-11-23,108.73341,Petrol
2009-11-30,108.792161,Petrol
2009-12-07,108.637429,Petrol
2009-12-14,108.49736899999999,Petrol
2009-12-21,107.466071,Petrol
2009-12-28,107.44304199999999,Petrol
2010-01-04,109.34044399999999,Petrol
2010-01-11,110.72232100000001,Petrol
2010-01-18,111.601865,Petrol
2010-01-25,111.86565400000002,Petrol
2010-02-01,111.905622,Petrol
2010-02-08,111.95014099999999,Petrol
2010-02-15,111.892903,Petrol
2010-02-22,111.564856,Petrol
2010-03-01,112.41734299999999,Petrol
2010-03-08,113.71174400000002,Petrol
2010-03-15,115.458187,Petrol
2010-03-22,116.590958,Petrol
2010-03-29,117.28185100000002,Petrol
2010-04-05,119.286053,Petrol
2010-04-12,119.94229500000002,Petrol
2010-04-19,120.554956,Petrol
2010-04-26,120.987002,Petrol
2010-05-03,121.18373300000002,Petrol
2010-05-10,121.310311,Petrol
2010-05-17,121.303947,Petrol
2010-05-24,119.92543199999999,Petrol
2010-05-31,118.542993,Petrol
2010-06-07,118.204835,Petrol
2010-06-14,117.86583200000001,Petrol
2010-06-21,117.80199100000002,Petrol
2010-06-28,117.877241,Petrol
2010-07-05,117.90912900000001,Petrol
2010-07-12,117.39348100000001,Petrol
2010-07-19,116.84867799999999,Petrol
2010-07-26,116.61429799999999,Petrol
2010-08-02,116.509026,Petrol
2010-08-09,116.345645,Petrol
2010-08-16,116.337238,Petrol
2010-08-23,115.64259799999999,Petrol
2010-08-30,114.98343899999999,Petrol
2010-09-06,114.59094599999999,Petrol
2010-09-13,114.656544,Petrol
2010-09-20,115.06469100000001,Petrol
2010-09-27,115.394465,Petrol
2010-10-04,116.01308499999999,Petrol
2010-10-11,116.78295899999999,Petrol
2010-10-18,117.283602,Petrol
2010-10-25,117.73926400000002,Petrol
2010-11-01,118.17751500000001,Petrol
2010-11-08,118.671395,Petrol
2010-11-15,118.797061,Petrol
2010-11-22,118.988566,Petrol
2010-11-29,119.207667,Petrol
2010-12-06,120.541506,Petrol
2010-12-13,121.681916,Petrol
2010-12-20,122.309134,Petrol
2010-12-27,123.441238,Petrol
2011-01-03,124.85238899999999,Petrol
2011-01-10,127.398126,Petrol
2011-01-17,127.87220300000001,Petrol
2011-01-24,128.352261,Petrol
2011-01-31,128.547955,Petrol
2011-02-07,128.63559800000002,Petrol
2011-02-14,128.725403,Petrol
2011-02-21,128.919145,Petrol
2011-02-28,129.724965,Petrol
2011-03-07,131.28181700000002,Petrol
2011-03-14,132.17616599999997,Petrol
2011-03-21,133.109459,Petrol
2011-03-28,132.43715099999997,Petrol
2011-04-04,132.80587599999998,Petrol
2011-04-11,133.682824,Petrol
2011-04-18,135.060986,Petrol
2011-04-25,135.62120900000002,Petrol
2011-05-02,136.294199,Petrol
2011-05-09,137.052664,Petrol
2011-05-16,136.398636,Petrol
2011-05-23,136.112764,Petrol
2011-05-30,135.56812200000002,Petrol
2011-06-06,135.615024,Petrol
2011-06-13,135.855876,Petrol
2011-06-20,136.026138,Petrol
2011-06-27,134.863166,Petrol
2011-07-04,133.428176,Petrol
2011-07-11,134.17549000000002,Petrol
2011-07-18,134.973448,Petrol
2011-07-25,135.66107599999998,Petrol
2011-08-01,136.066812,Petrol
2011-08-08,136.46350199999998,Petrol
2011-08-15,135.947734,Petrol
2011-08-22,134.559216,Petrol
2011-08-29,134.317576,Petrol
2011-09-05,134.619426,Petrol
2011-09-12,135.003197,Petrol
2011-09-19,135.401808,Petrol
2011-09-26,135.654064,Petrol
2011-10-03,135.021508,Petrol
2011-10-10,134.47208999999998,Petrol
2011-10-17,134.488644,Petrol
2011-10-24,134.659196,Petrol
2011-10-31,134.73461600000002,Petrol
2011-11-07,134.40536799999998,Petrol
2011-11-14,133.67629999999997,Petrol
2011-11-21,133.37502,Petrol
2011-11-28,133.167687,Petrol
2011-12-05,132.777108,Petrol
2011-12-12,132.52799199999998,Petrol
2011-12-19,132.487206,Petrol
2011-12-26,132.40984500000002,Petrol
2012-01-02,132.402509,Petrol
2012-01-09,132.68148,Petrol
2012-01-16,133.294126,Petrol
2012-01-23,133.721121,Petrol
2012-01-30,134.101384,Petrol
2012-02-06,134.253016,Petrol
2012-02-13,134.89741099999998,Petrol
2012-02-20,135.211436268,Petrol
2012-02-27,136.21235,Petrol
2012-03-05,137.303262,Petrol
2012-03-12,137.90142400000002,Petrol
2012-03-19,138.957366,Petrol
2012-03-26,139.480164,Petrol
2012-04-02,140.99301899999998,Petrol
2012-04-09,141.971544,Petrol
2012-04-16,142.172754,Petrol
2012-04-23,141.75902,Petrol
2012-04-30,141.004212,Petrol
2012-05-07,140.136502,Petrol
2012-05-14,138.28657399999997,Petrol
2012-05-21,135.77142,Petrol
2012-05-28,134.37459400000003,Petrol
2012-06-04,134.058286,Petrol
2012-06-11,133.667614,Petrol
2012-06-18,131.99095,Petrol
2012-06-25,131.54592000000002,Petrol
2012-07-02,130.497362,Petrol
2012-07-09,131.056716,Petrol
2012-07-16,131.490128,Petrol
2012-07-23,132.214206,Petrol
2012-07-30,132.777369,Petrol
2012-08-06,133.38968599999998,Petrol
2012-08-13,134.268494,Petrol
2012-08-20,135.72391199999998,Petrol
2012-08-27,137.09820200000001,Petrol
2012-09-03,138.02894799999999,Petrol
2012-09-10,138.90583600000002,Petrol
2012-09-17,139.42084,Petrol
2012-09-24,139.535702,Petrol
2012-10-01,138.432863,Petrol
2012-10-08,138.236786,Petrol
2012-10-15,138.34782,Petrol
2012-10-22,138.292391,Petrol
2012-10-29,136.983599,Petrol
2012-11-05,136.43301499999998,Petrol
2012-11-12,135.086015,Petrol
2012-11-19,134.561207,Petrol
2012-11-26,134.375909,Petrol
2012-12-03,133.049633,Petrol
2012-12-10,132.548633,Petrol
2012-12-17,131.976647,Petrol
2012-12-24,131.951963,Petrol
2012-12-31,131.919558,Petrol
2013-01-07,131.86071500000003,Petrol
2013-01-14,132.000415,Petrol
2013-01-21,132.21391,Petrol
2013-01-28,132.9495,Petrol
2013-02-04,134.380516,Petrol
2013-02-11,135.560969,Petrol
2013-02-18,136.858936,Petrol
2013-02-25,138.49662400000003,Petrol
2013-03-04,139.473306,Petrol
2013-03-11,139.997313,Petrol
2013-03-18,137.582644,Petrol
2013-03-25,137.085944,Petrol
2013-04-01,137.297174,Petrol
2013-04-08,137.30526600000002,Petrol
2013-04-15,137.10880200000003,Petrol
2013-04-22,135.680712,Petrol
2013-04-29,134.66240100000002,Petrol
2013-05-06,133.41651199999998,Petrol
2013-05-13,133.11906,Petrol
2013-05-20,133.17174200000002,Petrol
2013-05-27,133.637928,Petrol
2013-06-03,134.044438,Petrol
2013-06-10,134.29900899999998,Petrol
2013-06-17,134.457688,Petrol
2013-06-24,134.520058,Petrol
2013-07-01,133.44030800000002,Petrol
2013-07-08,133.769304,Petrol
2013-07-15,134.94647799999998,Petrol
2013-07-22,136.036168,Petrol
2013-07-29,136.86846699999998,Petrol
2013-08-05,137.015534,Petrol
2013-08-12,137.13020200000003,Petrol
2013-08-19,136.998616,Petrol
2013-08-28,136.82743200000002,Petrol
2013-09-02,137.13656,Petrol
2013-09-09,137.60209899999998,Petrol
2013-09-16,137.472929,Petrol
2013-09-23,136.953804,Petrol
2013-09-30,133.401682,Petrol
2013-10-07,131.620834,Petrol
2013-10-14,131.674207,Petrol
2013-10-21,131.533006,Petrol
2013-10-28,131.41811599999997,Petrol
2013-11-04,129.921945,Petrol
2013-11-11,129.705026,Petrol
2013-11-18,129.88799799999998,Petrol
2013-11-25,130.033404,Petrol
2013-12-02,130.253998,Petrol
2013-12-09,130.76437099999998,Petrol
2013-12-16,130.96074199999998,Petrol
2013-12-23,130.051881,Petrol
2013-12-30,130.033945,Petrol
2014-01-06,130.256192,Petrol
2014-01-13,130.356349,Petrol
2014-01-20,129.36717099999998,Petrol
2014-01-27,129.02084399999998,Petrol
2014-02-03,128.854164,Petrol
2014-02-10,128.813028,Petrol
2014-02-17,129.156083,Petrol
2014-02-24,129.201905,Petrol
2014-03-03,129.358196,Petrol
2014-03-10,129.385392,Petrol
2014-03-17,128.757185,Petrol
2014-03-24,128.571182,Petrol
2014-03-31,128.76130999999998,Petrol
2014-04-07,128.712843,Petrol
2014-04-14,128.890868,Petrol
2014-04-21,129.1124,Petrol
2014-04-28,129.09442099999998,Petrol
2014-05-05,129.26613199999997,Petrol
2014-05-12,129.497709,Petrol
2014-05-19,129.41837900000002,Petrol
2014-05-26,129.510836,Petrol
2014-06-02,129.63180999999997,Petrol
2014-06-09,129.69266399999998,Petrol
2014-06-16,129.880144,Petrol
2014-06-23,130.142156,Petrol
2014-06-30,130.68705,Petrol
2014-07-07,131.099919,Petrol
2014-07-14,131.111497,Petrol
2014-07-21,131.04472099999998,Petrol
2014-07-28,130.829579,Petrol
2014-08-04,129.626101,Petrol
2014-08-11,129.414383,Petrol
2014-08-18,129.291968,Petrol
2014-08-25,128.342308078489,Petrol
2014-09-01,128.00941659328362,Petrol
2014-09-08,128.34305732556072,Petrol
2014-09-15,128.43335735216516,Petrol
2014-09-22,128.61695035375567,Petrol
2014-09-29,128.59320006130426,Petrol
2014-10-06,126.7849177675948,Petrol
2014-10-13,126.49926711709757,Petrol
2014-10-20,125.40349229072044,Petrol
2014-10-27,125.11373542785068,Petrol
