Date,Price (USD),Fuel Type
2009-01-19,98.448597,Diesel
2009-01-26,99.38525,Diesel
2009-02-02,99.821378,Diesel
2009-02-09,100.313083,Diesel
2009-02-16,100.858645,Diesel
2009-02-23,100.81457,Diesel
2009-03-02,100.64411299999999,Diesel
2009-03-09,100.02847,Diesel
2009-03-16,99.821476,Diesel
2009-03-23,99.52095100000001,Diesel
2009-03-30,99.975093,Diesel
2009-04-06,102.143905,Diesel
2009-04-13,102.436117,Diesel
2009-04-20,102.706221,Diesel
2009-04-27,102.829212,Diesel
2009-05-04,102.79798900000002,Diesel
2009-05-11,103.09914,Diesel
2009-05-18,103.366465,Diesel
2009-05-25,103.545961,Diesel
2009-06-01,103.552087,Diesel
2009-06-08,103.77838700000001,Diesel
2009-06-15,104.50103899999999,Diesel
2009-06-22,104.916931,Diesel
2009-06-29,105.052808,Diesel
2009-07-06,105.10804300000001,Diesel
2009-07-13,104.043972,Diesel
2009-07-20,102.99478300000001,Diesel
2009-07-27,102.90580000000001,Diesel
2009-08-03,103.202722,Diesel
2009-08-10,103.79442800000001,Diesel
2009-08-17,104.449727,Diesel
2009-08-24,105.109871,Diesel
2009-08-31,105.50102799999999,Diesel
2009-09-07,107.30015999999999,Diesel
2009-09-14,107.08787800000002,Diesel
2009-09-21,106.79198000000001,Diesel
2009-09-28,106.391081,Diesel
2009-10-05,105.847508,Diesel
2009-10-12,105.68811,Diesel
2009-10-19,106.27989399999998,Diesel
2009-10-26,107.778406,Diesel
2009-11-02,108.510193,Diesel
2009-11-09,109.351895,Diesel
2009-11-16,109.645356,Diesel
2009-11-23,109.871875,Diesel
2009-11-30,109.98578800000001,Diesel
2009-12-07,109.871982,Diesel
2009-12-14,109.568286,Diesel
2009-12-21,109.126373,Diesel
2009-12-28,109.171881,Diesel
2010-01-04,111.075737,Diesel
2010-01-11,112.593144,Diesel
2010-01-18,113.38911099999999,Diesel
2010-01-25,113.711136,Diesel
2010-02-01,113.74896400000002,Diesel
2010-02-08,113.790274,Diesel
2010-02-15,113.678924,Diesel
2010-02-22,112.75824700000001,Diesel
2010-03-01,113.407348,Diesel
2010-03-08,114.683616,Diesel
2010-03-15,116.209882,Diesel
2010-03-22,117.282988,Diesel
2010-03-29,118.206566,Diesel
2010-04-05,120.089487,Diesel
2010-04-12,121.11309399999999,Diesel
2010-04-19,121.743392,Diesel
2010-04-26,122.30851200000001,Diesel
2010-05-03,122.681623,Diesel
2010-05-10,122.81698899999998,Diesel
2010-05-17,122.83394299999999,Diesel
2010-05-24,121.92259700000001,Diesel
2010-05-31,120.75644499999999,Diesel
2010-06-07,120.39722499999999,Diesel
2010-06-14,120.207196,Diesel
2010-06-21,120.388271,Diesel
2010-06-28,120.37993700000001,Diesel
2010-07-05,120.43722799999999,Diesel
2010-07-12,119.782324,Diesel
2010-07-19,119.239922,Diesel
2010-07-26,119.025333,Diesel
2010-08-02,119.028459,Diesel
2010-08-09,118.944106,Diesel
2010-08-16,118.786676,Diesel
2010-08-23,117.90044499999999,Diesel
2010-08-30,117.370968,Diesel
2010-09-06,117.088216,Diesel
2010-09-13,117.17352400000001,Diesel
2010-09-20,117.719341,Diesel
2010-09-27,118.105561,Diesel
2010-10-04,118.970308,Diesel
2010-10-11,119.773901,Diesel
2010-10-18,120.603211,Diesel
2010-10-25,121.174022,Diesel
2010-11-01,121.664442,Diesel
2010-11-08,122.19178500000001,Diesel
2010-11-15,122.505723,Diesel
2010-11-22,122.74464400000001,Diesel
2010-11-29,123.200039,Diesel
2010-12-06,124.61784,Diesel
2010-12-13,125.774781,Diesel
2010-12-20,126.52223799999999,Diesel
2010-12-27,127.68028,Diesel
2011-01-03,129.111593,Diesel
2011-01-10,131.596422,Diesel
2011-01-17,132.3254175,Diesel
2011-01-24,132.997274,Diesel
2011-01-31,133.2537785,Diesel
2011-02-07,133.4733455,Diesel
2011-02-14,133.71364250000002,Diesel
2011-02-21,134.04030500000002,Diesel
2011-02-28,135.05562849999998,Diesel
2011-03-07,136.898185,Diesel
2011-03-14,138.2486415,Diesel
2011-03-21,139.533481,Diesel
2011-03-28,139.037526,Diesel
2011-04-04,139.45921099999998,Diesel
2011-04-11,140.330653,Diesel
2011-04-18,141.33983350000003,Diesel
2011-04-25,142.11112699999998,Diesel
2011-05-02,142.526949,Diesel
2011-05-09,143.0594055,Diesel
2011-05-16,141.498892,Diesel
2011-05-23,140.767373,Diesel
2011-05-30,139.814036,Diesel
2011-06-06,139.582644,Diesel
2011-06-13,139.7712425,Diesel
2011-06-20,140.0541035,Diesel
2011-06-27,138.76678850000002,Diesel
2011-07-04,137.7020295,Diesel
2011-07-11,138.39607999999998,Diesel
2011-07-18,139.36052650000002,Diesel
2011-07-25,139.954891,Diesel
2011-08-01,140.5548395,Diesel
2011-08-08,140.8391405,Diesel
2011-08-15,140.356924,Diesel
2011-08-22,139.044761,Diesel
2011-08-29,138.715473,Diesel
2011-09-05,138.956178,Diesel
2011-09-12,139.3984595,Diesel
2011-09-19,139.86154,Diesel
2011-09-26,140.1402825,Diesel
2011-10-03,139.76582050000002,Diesel
2011-10-10,139.5203975,Diesel
2011-10-17,139.725461,Diesel
2011-10-24,140.19426700000002,Diesel
2011-10-31,140.27105,Diesel
2011-11-07,140.4167345,Diesel
2011-11-14,140.5322435,Diesel
2011-11-21,141.0637135,Diesel
2011-11-28,141.0959425,Diesel
2011-12-05,140.99401,Diesel
2011-12-12,140.9523045,Diesel
2011-12-19,140.92594400000002,Diesel
2011-12-26,140.77337500000002,Diesel
2012-01-02,140.83631,Diesel
2012-01-09,141.004635,Diesel
2012-01-16,141.6858805,Diesel
2012-01-23,142.06083399999997,Diesel
2012-01-30,142.44726200000002,Diesel
2012-02-06,142.23780000000002,Diesel
2012-02-13,142.8253785,Diesel
2012-02-20,143.152108155,Diesel
2012-02-27,143.92049050000003,Diesel
2012-03-05,144.7115055,Diesel
2012-03-12,145.146128,Diesel
2012-03-19,146.16103549999997,Diesel
2012-03-26,146.5582655,Diesel
2012-04-02,147.679775,Diesel
2012-04-09,148.0034515,Diesel
2012-04-16,148.0377095,Diesel
2012-04-23,147.96124350000002,Diesel
2012-04-30,147.0520665,Diesel
2012-05-07,146.39621200000002,Diesel
2012-05-14,144.51881,Diesel
2012-05-21,141.746612,Diesel
2012-05-28,140.493994,Diesel
2012-06-04,139.958044,Diesel
2012-06-11,139.582426,Diesel
2012-06-18,137.710644,Diesel
2012-06-25,137.20447600000003,Diesel
2012-07-02,135.90737000000001,Diesel
2012-07-09,136.436738,Diesel
2012-07-16,136.847234,Diesel
2012-07-23,137.720458,Diesel
2012-07-30,138.251048,Diesel
2012-08-06,138.7893,Diesel
2012-08-13,139.460562,Diesel
2012-08-20,140.78570600000003,Diesel
2012-08-27,142.168836,Diesel
2012-09-03,142.87187200000002,Diesel
2012-09-10,143.655124,Diesel
2012-09-17,144.17528600000003,Diesel
2012-09-24,144.356654,Diesel
2012-10-01,143.283734,Diesel
2012-10-08,143.04659800000002,Diesel
2012-10-15,143.234956,Diesel
2012-10-22,143.226978,Diesel
2012-10-29,142.998066,Diesel
2012-11-05,142.753433,Diesel
2012-11-12,141.74304,Diesel
2012-11-19,141.327756,Diesel
2012-11-26,141.127708,Diesel
2012-12-03,140.905264,Diesel
2012-12-10,140.76424,Diesel
2012-12-17,140.07936999999998,Diesel
2012-12-24,139.838594,Diesel
2012-12-31,139.81163,Diesel
2013-01-07,139.75267300000002,Diesel
2013-01-14,139.67838,Diesel
2013-01-21,139.952684,Diesel
2013-01-28,140.766412,Diesel
2013-02-04,141.910072,Diesel
2013-02-11,143.02667200000002,Diesel
2013-02-18,144.170064,Diesel
2013-02-25,145.54502000000002,Diesel
2013-03-04,146.34438,Diesel
2013-03-11,146.71072,Diesel
2013-03-18,144.841696,Diesel
2013-03-25,144.334302,Diesel
2013-04-01,143.506238,Diesel
2013-04-08,143.13313399999998,Diesel
2013-04-15,141.665096,Diesel
2013-04-22,140.63922599999998,Diesel
2013-04-29,139.59394400000002,Diesel
2013-05-06,138.540578,Diesel
2013-05-13,138.26707199999998,Diesel
2013-05-20,138.424342,Diesel
2013-05-27,138.81604299999998,Diesel
2013-06-03,139.17138699999998,Diesel
2013-06-10,139.433402,Diesel
2013-06-17,139.536798,Diesel
2013-06-24,139.636392,Diesel
2013-07-01,138.514228,Diesel
2013-07-08,138.730852,Diesel
2013-07-15,139.83587,Diesel
2013-07-22,140.72110600000002,Diesel
2013-07-29,141.4359,Diesel
2013-08-05,141.67454,Diesel
2013-08-12,141.822056,Diesel
2013-08-19,141.73261600000004,Diesel
2013-08-28,141.777568,Diesel
2013-09-02,142.09303799999998,Diesel
2013-09-09,142.670812,Diesel
2013-09-16,142.520394,Diesel
2013-09-23,142.088496,Diesel
2013-09-30,140.19415999999998,Diesel
2013-10-07,138.833854,Diesel
2013-10-14,139.15173300000004,Diesel
2013-10-21,138.994364,Diesel
2013-10-28,138.877855,Diesel
2013-11-04,137.51446800000002,Diesel
2013-11-11,137.32368400000001,Diesel
2013-11-18,137.47142200000002,Diesel
2013-11-25,137.721143,Diesel
2013-12-02,137.89806,Diesel
2013-12-09,138.55344100000002,Diesel
2013-12-16,138.841638,Diesel
2013-12-23,138.16987,Diesel
2013-12-30,137.97954800000002,Diesel
2014-01-06,138.114304,Diesel
2014-01-13,138.339549,Diesel
2014-01-20,137.231466,Diesel
2014-01-27,136.93848,Diesel
2014-02-03,136.843692,Diesel
2014-02-10,136.84498,Diesel
2014-02-17,136.80595300000002,Diesel
2014-02-24,136.949798,Diesel
2014-03-03,137.150489,Diesel
2014-03-10,137.078087,Diesel
2014-03-17,136.267264,Diesel
2014-03-24,135.99780400000003,Diesel
2014-03-31,135.886517,Diesel
2014-04-07,136.008986,Diesel
2014-04-14,136.05353000000002,Diesel
2014-04-21,136.115271,Diesel
2014-04-28,135.930394,Diesel
2014-05-05,136.160885,Diesel
2014-05-12,136.36838600000002,Diesel
2014-05-19,136.16587900000002,Diesel
2014-05-26,136.357683,Diesel
2014-06-02,136.37573,Diesel
2014-06-09,136.040524,Diesel
2014-06-16,135.54180200000002,Diesel
2014-06-23,135.500857,Diesel
2014-06-30,136.037584,Diesel
2014-07-07,136.218095,Diesel
2014-07-14,136.170902,Diesel
2014-07-21,135.687292,Diesel
2014-07-28,135.504648,Diesel
2014-08-04,134.30514200000002,Diesel
2014-08-11,133.851055,Diesel
2014-08-18,133.742933,Diesel
2014-08-25,133.1618836912464,Diesel
2014-09-01,132.7681425168446,Diesel
2014-09-08,133.0901707423211,Diesel
2014-09-15,133.13145405940608,Diesel
2014-09-22,133.3189091529623,Diesel
2014-09-29,133.23312085690392,Diesel
2014-10-06,131.43183198251728,Diesel
2014-10-13,131.0819765451586,Diesel
2014-10-20,129.99717782692747,Diesel
2014-10-27,129.71674404436067,Diesel
2014-11-03,128.55709969866805,Diesel
2014-11-10,127.59488314642692,Diesel
2014-11-17,127.30886460251439,Diesel
2014-11-24,127.16689626675107,Diesel
2014-12-01,126.11136628651238,Diesel
2014-12-08,124.78581491139718,Diesel
2014-12-15,122.43040990582345,Diesel
2014-12-22,120.81395354935341,Diesel
2014-12-29,120.36327337434955,Diesel
2015-01-05,117.93335943095734,Diesel
2015-01-12,116.22067961428183,Diesel
2015-01-19,114.32765419282902,Diesel
2015-01-26,113.76040358721184,Diesel
2015-02-02,113.6131025055633,Diesel
2015-02-09,113.90980522702691,Diesel
2015-02-16,114.72561351904383,Diesel
2015-02-23,115.73850957400292,Diesel
2015-03-02,116.6354767356095,Diesel
2015-03-09,117.51039038501291,Diesel
2015-03-16,118.26367215065976,Diesel
2015-03-23,118.71027965878702,Diesel
2015-03-30,118.97182870497286,Diesel
2015-04-06,119.08711266078592,Diesel
2015-04-13,119.14610841678709,Diesel
2015-04-20,119.13872069858513,Diesel
2015-04-27,119.57730631659689,Diesel
2015-05-04,119.99644286750025,Diesel
2015-05-11,120.59334734839467,Diesel
2015-05-18,121.03637913317567,Diesel
2015-05-25,121.31895591605726,Diesel
2015-06-01,121.30045011742648,Diesel
2015-06-08,121.33792309333279,Diesel
2015-06-15,121.30046621305074,Diesel
2015-06-22,121.20601117770603,Diesel
2015-06-29,120.99038837570538,Diesel
2015-07-06,120.76364281723835,Diesel
2015-07-13,118.8318056400137,Diesel
2015-07-20,118.4345219885877,Diesel
2015-07-27,116.95480374041566,Diesel
2015-08-03,115.17019781421585,Diesel
2015-08-10,114.20046738781558,Diesel
2015-08-17,112.04847115024806,Diesel
2015-08-24,111.05011020893085,Diesel
2015-08-31,109.91893825590486,Diesel
2015-09-07,109.78204988293061,Diesel
2015-09-14,109.94565812960917,Diesel
2015-09-21,110.52323544834023,Diesel
2015-09-28,110.44547352581351,Diesel
2015-10-05,110.56755002871846,Diesel
2015-10-12,110.77926596111021,Diesel
2015-10-19,111.174198272,Diesel
2015-10-26,110.60944100000002,Diesel
2015-11-02,110.138251,Diesel
2015-11-09,110.081484,Diesel
2015-11-16,110.318226,Diesel
2015-11-23,110.26946600000001,Diesel
2015-11-30,110.00639999999999,Diesel
2015-12-07,109.92420999999999,Diesel
2015-12-14,108.07378799999998,Diesel
2015-12-21,107.041449,Diesel
2015-12-28,106.43373700000001,Diesel
2016-01-04,106.32158600000001,Diesel
2016-01-11,103.412242,Diesel
2016-01-18,102.805314,Diesel
2016-01-25,101.53855,Diesel
2016-02-01,100.83594000000001,Diesel
2016-02-08,101.138346,Diesel
2016-02-15,101.214269,Diesel
2016-02-22,101.126903,Diesel
2016-02-29,101.380401,Diesel
2016-03-07,101.674595,Diesel
2016-03-14,102.52036000000001,Diesel
2016-03-21,103.63978800000001,Diesel
2016-03-28,104.39663200000001,Diesel
2016-04-04,105.315973,Diesel
2016-04-11,105.978684,Diesel
2016-04-18,106.97005569599999,Diesel
2016-04-25,107.671722,Diesel
2016-05-02,108.57853,Diesel
2016-05-09,109.003659,Diesel
2016-05-16,109.296234,Diesel
2016-05-23,109.90493799999999,Diesel
2016-05-30,110.699954784,Diesel
2016-06-06,111.42730083200001,Diesel
2016-06-13,111.98989100000001,Diesel
2016-06-20,112.310014,Diesel
2016-06-27,112.558359,Diesel
2016-07-04,112.85857999999999,Diesel
2016-07-11,113.092065,Diesel
2016-07-18,112.998727,Diesel
2016-07-25,112.89357600000001,Diesel
2016-08-01,112.42563,Diesel
2016-08-08,111.404402,Diesel
2016-08-15,111.01857000000001,Diesel
2016-08-22,111.706114,Diesel
2016-08-29,112.54914600000001,Diesel
2016-09-05,113.10110699999998,Diesel
2016-09-12,113.419712,Diesel
2016-09-19,113.22531877599998,Diesel
2016-09-26,113.37504576799999,Diesel
2016-10-03,113.70673952,Diesel
2016-10-10,114.403363,Diesel
2016-10-17,115.995878,Diesel
2016-10-24,117.69907500000001,Diesel
2016-10-31,118.41948800000002,Diesel
2016-11-07,119.027192,Diesel
2016-11-14,118.920723,Diesel
2016-11-21,117.42147700000001,Diesel
2016-11-28,116.565416,Diesel
2016-12-05,116.751146,Diesel
2016-12-12,117.51436299999999,Diesel
2016-12-19,118.609262,Diesel
2016-12-26,119.029978,Diesel
2017-01-02,120.03114900000001,Diesel
2017-01-09,121.30311699999999,Diesel
2017-01-16,122.098974,Diesel
2017-01-23,122.745247,Diesel
2017-01-30,123.19443,Diesel
2017-02-06,123.24683099999999,Diesel
2017-02-13,123.170096,Diesel
2017-02-20,123.14599600000001,Diesel
2017-02-27,123.05960499999999,Diesel
2017-03-06,122.895616,Diesel
2017-03-13,122.76747899999998,Diesel
2017-03-20,121.839519,Diesel
2017-03-27,121.07811330400001,Diesel
2017-04-03,119.91559199999999,Diesel
2017-04-10,119.97607199999999,Diesel
2017-04-17,120.36304,Diesel
2017-04-24,120.769471,Diesel
2017-05-01,120.77887400000002,Diesel
2017-05-08,119.340665,Diesel
2017-05-15,117.649216,Diesel
2017-05-22,117.75771,Diesel
2017-05-29,117.88009756000001,Diesel
2017-06-05,117.947298136,Diesel
2017-06-12,117.760837096,Diesel
2017-06-19,117.179143,Diesel
2017-06-26,116.256883,Diesel
2017-07-03,115.62853399999999,Diesel
2017-07-10,115.29017899999998,Diesel
2017-07-17,115.58325500000001,Diesel
2017-07-24,115.729385,Diesel
2017-07-31,115.989298,Diesel
2017-08-07,116.64198000000002,Diesel
2017-08-14,117.42689699999998,Diesel
2017-08-21,118.046673,Diesel
2017-08-28,118.241035,Diesel
2017-09-04,118.770002,Diesel
2017-09-11,119.938896,Diesel
2017-09-18,120.59087299999999,Diesel
2017-09-25,120.915867,Diesel
2017-10-02,120.37272200000001,Diesel
2017-10-09,120.51028300000002,Diesel
2017-10-16,120.41775072,Diesel
2017-10-23,120.65185460800001,Diesel
2017-10-30,120.631105,Diesel
2017-11-06,121.270748,Diesel
2017-11-13,122.692883,Diesel
2017-11-20,123.316999,Diesel
2017-11-27,123.79218900000001,Diesel
2017-12-04,123.20770900000002,Diesel
2017-12-11,123.693477,Diesel
2017-12-18,123.810791,Diesel
2017-12-25,123.429379,Diesel
2018-01-01,123.51162099999999,Diesel
2018-01-08,123.97098400000002,Diesel
2018-01-15,124.57901999999999,Diesel
2018-01-22,125.067069,Diesel
2018-01-29,125.320814,Diesel
2018-02-05,125.364497,Diesel
2018-02-12,125.01909800000001,Diesel
2018-02-19,124.181954,Diesel
2018-02-26,123.088251,Diesel
2018-03-05,122.91854,Diesel
2018-03-12,122.95577499999999,Diesel
2018-03-19,122.83579800000001,Diesel
2018-03-26,122.89773199999999,Diesel
2018-04-02,123.053109,Diesel
2018-04-09,123.58152700000001,Diesel
2018-04-16,124.28966511200001,Diesel
2018-04-23,125.387530168,Diesel
2018-04-30,126.012658,Diesel
2018-05-07,126.991487,Diesel
2018-05-14,128.28306999999998,Diesel
2018-05-21,130.03868,Diesel
2018-05-28,131.65999488,Diesel
2018-06-04,132.34200096,Diesel
2018-06-11,132.620206,Diesel
2018-06-18,131.983036,Diesel
2018-06-25,131.266035,Diesel
2018-07-02,130.833138,Diesel
2018-07-09,131.530137,Diesel
2018-07-16,131.849398,Diesel
2018-07-23,131.900865,Diesel
2018-07-30,131.939202,Diesel
2018-08-06,132.388324,Diesel
2018-08-13,132.56224400000002,Diesel
2018-08-20,132.97248100000002,Diesel
2018-08-27,133.200419,Diesel
2018-09-03,133.66730900000002,Diesel
2018-09-10,134.30754699999997,Diesel
2018-09-17,134.56762,Diesel
2018-09-24,134.76879300000002,Diesel
2018-10-01,134.85787044,Diesel
2018-10-08,135.532345496,Diesel
2018-10-15,136.627661112,Diesel
2018-10-22,136.926725,Diesel
2018-10-29,136.993692,Diesel
2018-11-05,137.029427,Diesel
2018-11-12,137.08407,Diesel
2018-11-19,136.384033,Diesel
2018-11-26,135.427627,Diesel
2018-12-03,134.3822212,Diesel
2018-12-10,132.50459,Diesel
2018-12-17,131.259118,Diesel
2018-12-24,130.906953,Diesel
2018-12-31,130.258599,Diesel
2019-01-07,130.32910800000002,Diesel
2019-01-14,129.46869099999998,Diesel
2019-01-21,128.92254433600002,Diesel
2019-01-28,129.09685058399998,Diesel
2019-02-04,129.133077,Diesel
2019-02-11,129.17187099999998,Diesel
2019-02-18,129.232439,Diesel
2019-02-25,129.662673,Diesel
2019-03-04,130.250911,Diesel
2019-03-11,130.591866424,Diesel
2019-03-18,130.85225,Diesel
2019-03-25,131.152132,Diesel
2019-04-01,131.48396620800003,Diesel
2019-04-08,132.084246,Diesel
2019-04-15,132.96357799999998,Diesel
2019-04-22,133.993045,Diesel
2019-04-29,134.60391199999998,Diesel
2019-05-06,135.40746299999998,Diesel
2019-05-13,135.35876199999998,Diesel
2019-05-20,135.822566,Diesel
2019-05-27,136.446383,Diesel
2019-06-03,136.393553,Diesel
2019-06-10,135.4017,Diesel
2019-06-17,133.758456,Diesel
2019-06-24,131.813941,Diesel
2019-07-01,131.554757,Diesel
2019-07-08,131.68070699999998,Diesel
2019-07-15,131.859849,Diesel
2019-07-22,132.214248,Diesel
2019-07-29,132.596144,Diesel
2019-08-05,132.605733,Diesel
2019-08-12,132.588686,Diesel
2019-08-19,132.595987,Diesel
2019-08-26,132.510855,Diesel
2019-09-02,132.29072,Diesel
2019-09-09,131.886735888,Diesel
2019-09-16,131.34646808,Diesel
2019-09-23,131.523174664,Diesel
2019-09-30,131.83384999999998,Diesel
2019-10-07,131.82080299999998,Diesel
2019-10-14,131.89290799999998,Diesel
2019-10-21,131.27925299999998,Diesel
2019-10-28,130.603532,Diesel
2019-11-04,130.376095,Diesel
2019-11-11,130.42490999999998,Diesel
2019-11-18,130.345595,Diesel
2019-11-25,130.078313,Diesel
2019-12-02,129.793833,Diesel
2019-12-09,129.790185,Diesel
2019-12-16,129.561762,Diesel
2019-12-23,129.81113200000001,Diesel
2019-12-30,130.542046,Diesel
2020-01-06,131.555157,Diesel
2020-01-13,132.688235,Diesel
2020-01-20,132.739754,Diesel
2020-01-27,132.880881,Diesel
2020-02-03,131.475672,Diesel
2020-02-10,129.704447,Diesel
2020-02-17,128.202849,Diesel
2020-02-24,127.67442647200001,Diesel
2020-03-02,126.622464,Diesel
2020-03-09,126.252648,Diesel
2020-03-16,124.363474,Diesel
2020-03-23,123.40948499999999,Diesel
2020-03-30,118.59799800000002,Diesel
2020-04-06,116.833354,Diesel
2020-04-13,116.150812,Diesel
2020-04-20,115.732573,Diesel
